UniqueID,Species,Breed,Gender,SpayNeuter,Borough,ZipCode,Season,trainability_value,group,Age_Range
3776,DOG,beagle,M,TRUE,Bronx,,Fall,0.28,Hound Group,Puppy/Young (0-2 Years)
3777,DOG,bull terrier,U,FALSE,Bronx,10457,Fall,0.17,Terrier Group,
3778,DOG,american eskimo dog,U,FALSE,Bronx,10452,Fall,0.69,Non-Sporting Group,
3781,DOG,bull terrier,U,FALSE,Bronx,10459,Fall,0.44,Terrier Group,
3782,DOG,bull terrier,U,FALSE,Bronx,10473,Fall,0.0,Terrier Group,
3783,DOG,bull terrier,U,FALSE,Bronx,10457,Fall,0.19,Terrier Group,
3784,DOG,bull terrier,U,FALSE,Bronx,10462,Fall,0.56,Terrier Group,
3785,DOG,siberian husky,U,FALSE,Bronx,,Fall,0.18,Working Group,
3786,DOG,chihuahua,U,FALSE,Bronx,,Fall,0.74,Toy Group,
3787,DOG,german shepherd dog,U,FALSE,Bronx,10469,Fall,0.83,Herding Group,
3788,DOG,siberian husky,M,FALSE,Bronx,,Fall,0.26,Working Group,Puppy/Young (0-2 Years)
3790,DOG,german shepherd dog,M,FALSE,Bronx,10451,Fall,0.87,Herding Group,
3791,DOG,bull terrier,U,FALSE,Bronx,10461,Fall,0.73,Terrier Group,
3793,DOG,bull terrier,U,FALSE,Bronx,10469,Fall,0.38,Terrier Group,
3794,DOG,bull terrier,M,FALSE,Bronx,10469,Fall,0.12,Terrier Group,Adult (3-7 Years)
3795,DOG,chihuahua,M,FALSE,Bronx,10465,Fall,0.4,Toy Group,Puppy/Young (0-2 Years)
3796,DOG,yorkshire terrier,M,TRUE,Bronx,10467,Fall,0.26,Toy Group,Senior (8+ Years)
3799,DOG,rottweiler,M,FALSE,Bronx,10458,Fall,0.6,Working Group,Puppy/Young (0-2 Years)
3800,DOG,rottweiler,U,FALSE,Bronx,10458,Fall,0.5,Working Group,
3806,DOG,bull terrier,U,FALSE,Bronx,,Fall,0.43,Terrier Group,
3807,DOG,bull terrier,M,TRUE,Bronx,10466,Fall,0.64,Terrier Group,Puppy/Young (0-2 Years)
3809,DOG,bernese mountain dog,F,TRUE,Bronx,10469,Fall,1.0,Working Group,Adult (3-7 Years)
3813,DOG,bull terrier,U,FALSE,Bronx,10473,Fall,0.38,Terrier Group,
3822,DOG,bulldog,F,FALSE,Bronx,10458,Fall,1.0,Non-Sporting Group,Adult (3-7 Years)
3823,DOG,shih tzu,M,FALSE,Bronx,10452,Fall,0.47,Toy Group,Puppy/Young (0-2 Years)
3829,DOG,bull terrier,M,FALSE,Bronx,10452,Fall,0.19,Terrier Group,Puppy/Young (0-2 Years)
3838,DOG,bull terrier,U,FALSE,Bronx,,Fall,0.0,Terrier Group,
3839,DOG,rottweiler,U,FALSE,Bronx,,Fall,0.9,Working Group,
3842,DOG,rottweiler,U,FALSE,Bronx,10452,Fall,0.4,Working Group,
3843,DOG,bull terrier,M,FALSE,Bronx,10467,Fall,0.5,Terrier Group,Adult (3-7 Years)
3845,DOG,chihuahua,U,FALSE,Bronx,,Fall,0.76,Toy Group,
3846,DOG,bull terrier,U,FALSE,Bronx,,Fall,0.3,Terrier Group,
3848,DOG,rottweiler,U,FALSE,Bronx,10463,Fall,0.52,Working Group,
3849,DOG,chihuahua,M,FALSE,Bronx,10455,Fall,0.02,Toy Group,Puppy/Young (0-2 Years)
3850,DOG,poodle (standard),F,TRUE,Bronx,10452,Fall,1.0,Non-Sporting Group,Adult (3-7 Years)
3853,DOG,chihuahua,M,FALSE,Bronx,10453,Fall,0.34,Toy Group,Puppy/Young (0-2 Years)
3854,DOG,bull terrier,U,FALSE,Bronx,10460,Fall,0.85,Terrier Group,
3855,DOG,afghan hound,M,TRUE,Bronx,10462,Fall,0.01,Hound Group,Senior (8+ Years)
3856,DOG,french bulldog,U,FALSE,Bronx,,Fall,0.29,Non-Sporting Group,
3858,DOG,siberian husky,M,FALSE,Bronx,10452,Winter,0.26,Working Group,Puppy/Young (0-2 Years)
3861,DOG,maltese,U,FALSE,Bronx,10461,Winter,0.42,Toy Group,
3864,DOG,chihuahua,U,FALSE,Bronx,10451,Winter,0.32,Toy Group,
3865,DOG,bull terrier,U,FALSE,Bronx,10453,Winter,0.69,Terrier Group,
3869,DOG,bull terrier,U,FALSE,Bronx,10457,Fall,0.25,Terrier Group,
3870,DOG,bull terrier,F,FALSE,Bronx,10472,Winter,0.42,Terrier Group,Puppy/Young (0-2 Years)
3871,DOG,bull terrier,F,TRUE,Bronx,10462,Winter,0.1,Terrier Group,Senior (8+ Years)
3874,DOG,bull terrier,F,FALSE,Bronx,10452,Winter,0.24,Terrier Group,Adult (3-7 Years)
3876,DOG,shih tzu,U,FALSE,Bronx,10451,Winter,0.58,Toy Group,
3877,DOG,poodle (standard),M,FALSE,Bronx,10473,Winter,0.85,Non-Sporting Group,
3880,DOG,bull terrier,U,FALSE,Bronx,10467,Winter,0.22,Terrier Group,
3882,DOG,boxer,F,TRUE,Bronx,10461,Winter,0.77,Working Group,Adult (3-7 Years)
3884,DOG,chihuahua,U,FALSE,Bronx,,Winter,0.4,Toy Group,
3885,DOG,rottweiler,U,FALSE,Bronx,10467,Winter,0.71,Working Group,
3886,DOG,bull terrier,U,FALSE,Bronx,10473,Fall,0.42,Terrier Group,
3887,DOG,bull terrier,U,FALSE,Bronx,10466,Winter,0.14,Terrier Group,
3889,DOG,maltese,M,TRUE,Bronx,10472,Winter,0.53,Toy Group,Senior (8+ Years)
3890,DOG,bull terrier,M,TRUE,Bronx,10453,Winter,0.48,Terrier Group,Adult (3-7 Years)
3892,DOG,labrador retriever,M,FALSE,Bronx,10469,Winter,0.61,Sporting Group,Adult (3-7 Years)
3894,DOG,shih tzu,M,FALSE,Bronx,10461,Winter,0.48,Toy Group,Adult (3-7 Years)
3895,DOG,pomeranian,M,FALSE,Bronx,10451,Winter,0.2,Toy Group,Puppy/Young (0-2 Years)
3896,DOG,shih tzu,M,TRUE,Bronx,10473,Winter,0.46,Toy Group,Adult (3-7 Years)
3897,DOG,shih tzu,F,FALSE,Bronx,10457,Winter,1.0,Toy Group,Puppy/Young (0-2 Years)
3901,DOG,siberian husky,U,FALSE,Bronx,,Winter,0.2,Working Group,
3903,DOG,staffordshire bull terrier,M,FALSE,Bronx,10458,Winter,0.08,Terrier Group,Senior (8+ Years)
3908,DOG,golden retriever,F,FALSE,Bronx,10461,Winter,0.86,Sporting Group,Puppy/Young (0-2 Years)
3909,DOG,american english coonhound,M,FALSE,Bronx,10451,Winter,0.17,Hound Group,Puppy/Young (0-2 Years)
3911,DOG,bull terrier,U,FALSE,Bronx,10465,Winter,0.17,Terrier Group,
3912,DOG,bull terrier,U,FALSE,Bronx,,Winter,0.07,Terrier Group,
3915,DOG,siberian husky,U,FALSE,Bronx,,Winter,0.09,Working Group,
3917,DOG,shih tzu,U,FALSE,Bronx,,Winter,0.37,Toy Group,
3918,DOG,bull terrier,U,FALSE,Bronx,,Winter,0.39,Terrier Group,
3919,DOG,american bulldog,M,FALSE,Bronx,10469,Winter,0.48,Foundation Stock Service,Puppy/Young (0-2 Years)
3920,DOG,siberian husky,M,TRUE,Bronx,10459,Winter,0.53,Working Group,Adult (3-7 Years)
3921,DOG,siberian husky,M,FALSE,Bronx,,Winter,0.44,Working Group,Puppy/Young (0-2 Years)
3922,DOG,bull terrier,U,FALSE,Bronx,10456,Winter,0.37,Terrier Group,Puppy/Young (0-2 Years)
3924,DOG,poodle (standard),M,TRUE,Bronx,10987,Winter,0.99,Non-Sporting Group,Adult (3-7 Years)
3925,DOG,shih tzu,U,FALSE,Bronx,10458,Winter,0.42,Toy Group,
3926,DOG,pomeranian,F,FALSE,Bronx,10462,Winter,1.0,Toy Group,Adult (3-7 Years)
3928,DOG,chihuahua,U,FALSE,Bronx,,Winter,0.37,Toy Group,
3929,DOG,siberian husky,U,FALSE,Bronx,,Winter,0.16,Working Group,
3931,DOG,bull terrier,M,TRUE,Bronx,,Winter,0.48,Terrier Group,Senior (8+ Years)
3932,DOG,chow chow,M,FALSE,Bronx,10465,Winter,0.35,Non-Sporting Group,Adult (3-7 Years)
3936,DOG,american bulldog,F,FALSE,Bronx,10472,Winter,0.46,Foundation Stock Service,Puppy/Young (0-2 Years)
3937,DOG,maltese,M,TRUE,Bronx,,Winter,0.88,Toy Group,Senior (8+ Years)
3938,DOG,chihuahua,M,FALSE,Bronx,10452,Winter,0.45,Toy Group,Puppy/Young (0-2 Years)
3940,DOG,bull terrier,M,FALSE,Bronx,10458,Winter,0.35,Terrier Group,Senior (8+ Years)
3942,DOG,bull terrier,U,FALSE,Bronx,10472,Winter,0.3,Terrier Group,
3948,DOG,dachshund,U,FALSE,Bronx,10468,Winter,0.62,Hound Group,
3949,DOG,chihuahua,F,TRUE,Bronx,10455,Winter,0.53,Toy Group,Adult (3-7 Years)
3952,DOG,rottweiler,U,FALSE,Bronx,,Winter,0.59,Working Group,
3953,DOG,siberian husky,U,FALSE,Bronx,,Winter,0.34,Working Group,
3954,DOG,chihuahua,U,FALSE,Bronx,10473,Winter,0.53,Toy Group,
3955,DOG,bull terrier,M,TRUE,Bronx,10468,Winter,0.65,Terrier Group,Adult (3-7 Years)
3956,DOG,australian terrier,M,TRUE,Bronx,10473,Winter,0.29,Terrier Group,Adult (3-7 Years)
3957,DOG,chihuahua,F,FALSE,Bronx,10462,Winter,0.49,Toy Group,Puppy/Young (0-2 Years)
3959,DOG,shih tzu,M,FALSE,Bronx,10456,Winter,0.52,Toy Group,Adult (3-7 Years)
3960,DOG,shih tzu,M,FALSE,Bronx,10459,Winter,0.55,Toy Group,Senior (8+ Years)
3961,DOG,chihuahua,M,FALSE,Bronx,10473,Winter,0.48,Toy Group,Adult (3-7 Years)
3962,DOG,shih tzu,M,TRUE,Bronx,10473,Winter,0.51,Toy Group,Adult (3-7 Years)
3964,DOG,bull terrier,U,FALSE,Bronx,,Winter,0.63,Terrier Group,
3967,DOG,bull terrier,U,FALSE,Bronx,10470,Winter,0.46,Terrier Group,Adult (3-7 Years)
3969,DOG,chihuahua,U,FALSE,Bronx,,Winter,0.15,Toy Group,
3970,DOG,bull terrier,M,FALSE,Bronx,10465,Winter,0.28,Terrier Group,Adult (3-7 Years)
3971,DOG,bull terrier,M,FALSE,Bronx,10466,Winter,0.23,Terrier Group,
3972,DOG,siberian husky,U,FALSE,Bronx,,Winter,0.21,Working Group,
3973,DOG,cocker spaniel,U,FALSE,Bronx,10452,Winter,0.86,Sporting Group,
3976,DOG,chihuahua,U,FALSE,Bronx,10467,Winter,0.52,Toy Group,Adult (3-7 Years)
3977,DOG,bull terrier,M,FALSE,Bronx,10452,Winter,0.4,Terrier Group,Adult (3-7 Years)
3978,DOG,bull terrier,U,FALSE,Bronx,,Winter,0.19,Terrier Group,
3979,DOG,chihuahua,F,FALSE,Bronx,10468,Winter,0.54,Toy Group,Puppy/Young (0-2 Years)
3981,DOG,miniature pinscher,F,FALSE,Bronx,10461,Winter,0.68,Toy Group,Senior (8+ Years)
3983,DOG,bull terrier,U,FALSE,Bronx,,Winter,0.32,Terrier Group,
3984,DOG,golden retriever,M,TRUE,Bronx,10458,Winter,0.98,Sporting Group,
3989,DOG,shih tzu,U,FALSE,Bronx,,Winter,0.75,Toy Group,
3990,DOG,shih tzu,U,FALSE,Bronx,10473,Winter,0.21,Toy Group,
3991,DOG,american bulldog,F,FALSE,Bronx,10459,Winter,0.78,Foundation Stock Service,Puppy/Young (0-2 Years)
3992,DOG,american eskimo dog,U,FALSE,Bronx,,Winter,0.86,Non-Sporting Group,
3996,DOG,cocker spaniel,M,FALSE,Bronx,,Winter,1.0,Sporting Group,Puppy/Young (0-2 Years)
3997,DOG,shih tzu,M,TRUE,Bronx,10455,Winter,0.6,Toy Group,Adult (3-7 Years)
3998,DOG,bull terrier,U,FALSE,Bronx,10456,Winter,0.23,Terrier Group,
4000,DOG,doberman pinscher,M,FALSE,Bronx,10462,Spring,0.74,Working Group,Adult (3-7 Years)
4002,DOG,beagle,U,FALSE,Bronx,10458,Winter,0.34,Hound Group,
4004,DOG,australian stumpy tail cattle dog,U,FALSE,Bronx,10469,Spring,1.0,Foundation Stock Service,
4006,DOG,bull terrier,U,FALSE,Bronx,10458,Spring,0.33,Terrier Group,
4009,DOG,bull terrier,U,FALSE,Bronx,10454,Winter,0.23,Terrier Group,
4010,DOG,bull terrier,U,FALSE,Bronx,10461,Spring,0.23,Terrier Group,
4012,DOG,chihuahua,M,FALSE,Bronx,,Spring,0.32,Toy Group,Adult (3-7 Years)
4013,DOG,small munsterlander pointer,U,FALSE,Bronx,10462,Spring,0.53,Foundation Stock Service,
4014,DOG,bull terrier,U,FALSE,Bronx,,Spring,0.35,Terrier Group,
4017,DOG,bull terrier,F,TRUE,Bronx,10454,Spring,0.54,Terrier Group,Adult (3-7 Years)
4018,DOG,bull terrier,U,FALSE,Bronx,10456,Spring,0.45,Terrier Group,
4019,DOG,miniature pinscher,M,TRUE,Bronx,10473,Spring,0.61,Toy Group,
4020,DOG,american english coonhound,U,FALSE,Bronx,10459,Spring,0.49,Hound Group,
4021,DOG,chihuahua,M,TRUE,Bronx,10456,Spring,0.0,Toy Group,Adult (3-7 Years)
4022,DOG,maltese,M,TRUE,Bronx,10451,Spring,0.64,Toy Group,Puppy/Young (0-2 Years)
4023,DOG,beagle,U,FALSE,Bronx,10457,Spring,0.69,Hound Group,Senior (8+ Years)
4024,DOG,mastiff,M,TRUE,Bronx,,Spring,0.11,Working Group,Senior (8+ Years)
4026,DOG,bull terrier,M,FALSE,Bronx,10463,Spring,0.26,Terrier Group,Adult (3-7 Years)
4027,DOG,shih tzu,M,FALSE,Bronx,,Spring,0.27,Toy Group,Senior (8+ Years)
4028,DOG,boston terrier,F,TRUE,Bronx,,Spring,1.0,Non-Sporting Group,Puppy/Young (0-2 Years)
4030,DOG,yorkshire terrier,U,FALSE,Bronx,10472,Spring,0.28,Toy Group,
4031,DOG,bull terrier,M,TRUE,Bronx,10451,Spring,0.55,Terrier Group,Adult (3-7 Years)
4035,DOG,siberian husky,U,FALSE,Bronx,10463,Spring,0.27,Working Group,
4036,DOG,shih tzu,M,FALSE,Bronx,10454,Spring,0.22,Toy Group,Senior (8+ Years)
4038,DOG,maltese,M,FALSE,Bronx,10475,Spring,0.51,Toy Group,Adult (3-7 Years)
4039,DOG,french bulldog,U,FALSE,Bronx,,Spring,0.12,Non-Sporting Group,
4042,DOG,bull terrier,M,FALSE,Bronx,10467,Spring,0.22,Terrier Group,Puppy/Young (0-2 Years)
4045,DOG,american english coonhound,M,FALSE,Bronx,10464,Spring,0.34,Hound Group,Puppy/Young (0-2 Years)
4047,DOG,bull terrier,U,FALSE,Bronx,,Winter,0.54,Terrier Group,
4049,DOG,bull terrier,U,FALSE,Bronx,,Spring,0.47,Terrier Group,
4050,DOG,bull terrier,U,FALSE,Bronx,10453,Spring,0.4,Terrier Group,
4051,DOG,bull terrier,U,FALSE,Bronx,10457,Spring,0.8,Terrier Group,
4054,DOG,shih tzu,M,FALSE,Bronx,10456,Spring,0.81,Toy Group,Adult (3-7 Years)
4055,DOG,cocker spaniel,M,FALSE,Bronx,10473,Spring,0.9,Sporting Group,Adult (3-7 Years)
4056,DOG,american bulldog,F,FALSE,Bronx,10472,Spring,0.48,Foundation Stock Service,Puppy/Young (0-2 Years)
4057,DOG,labrador retriever,U,FALSE,Bronx,10473,Spring,0.92,Sporting Group,Adult (3-7 Years)
4058,DOG,doberman pinscher,U,FALSE,Bronx,,Spring,0.74,Working Group,
4059,DOG,american bulldog,U,FALSE,Bronx,10456,Spring,0.36,Foundation Stock Service,
4060,DOG,siberian husky,U,FALSE,Bronx,,Spring,0.1,Working Group,
4061,DOG,chow chow,F,FALSE,Bronx,10453,Spring,0.24,Non-Sporting Group,Senior (8+ Years)
4062,DOG,bull terrier,U,FALSE,Bronx,,Spring,0.1,Terrier Group,
4063,DOG,bull terrier,U,FALSE,Bronx,10458,Spring,0.42,Terrier Group,
4065,DOG,rottweiler,F,FALSE,Bronx,10463,Spring,0.42,Working Group,Puppy/Young (0-2 Years)
4066,DOG,bull terrier,F,FALSE,Bronx,10458,Spring,0.98,Terrier Group,
4067,DOG,german shepherd dog,U,FALSE,Bronx,10474,Spring,0.69,Herding Group,
4071,DOG,poodle (standard),F,FALSE,Bronx,10452,Spring,1.0,Non-Sporting Group,Senior (8+ Years)
4072,DOG,rottweiler,M,FALSE,Bronx,,Spring,0.96,Working Group,Puppy/Young (0-2 Years)
4073,DOG,rottweiler,U,FALSE,Bronx,,Spring,0.47,Working Group,
4074,DOG,bull terrier,U,FALSE,Bronx,10469,Spring,0.21,Terrier Group,
4075,DOG,bull terrier,U,FALSE,Bronx,10452,Spring,0.15,Terrier Group,
4076,DOG,bull terrier,U,FALSE,Bronx,10453,Spring,0.1,Terrier Group,
4077,DOG,shih tzu,F,TRUE,Bronx,10453,Spring,0.96,Toy Group,Senior (8+ Years)
4079,DOG,bull terrier,M,FALSE,Bronx,10468,Spring,0.29,Terrier Group,Puppy/Young (0-2 Years)
4080,DOG,bull terrier,M,FALSE,Bronx,,Spring,0.34,Terrier Group,Adult (3-7 Years)
4081,DOG,pomeranian,U,FALSE,Bronx,10455,Spring,0.97,Toy Group,
4082,DOG,bull terrier,M,FALSE,Bronx,10473,Spring,0.6,Terrier Group,Adult (3-7 Years)
4083,DOG,chihuahua,U,FALSE,Bronx,,Spring,0.51,Toy Group,
4084,DOG,shih tzu,M,FALSE,Bronx,10468,Spring,0.79,Toy Group,Adult (3-7 Years)
4087,DOG,bull terrier,F,FALSE,Bronx,10473,Summer,0.42,Terrier Group,
4088,DOG,bull terrier,F,FALSE,Bronx,10473,Summer,0.19,Terrier Group,
4089,DOG,chihuahua,M,TRUE,Bronx,10460,Summer,0.3,Toy Group,Puppy/Young (0-2 Years)
4090,DOG,bull terrier,M,FALSE,Bronx,10468,Summer,0.5,Terrier Group,Adult (3-7 Years)
4091,DOG,shih tzu,M,FALSE,Bronx,10549,Summer,0.41,Toy Group,Puppy/Young (0-2 Years)
4092,DOG,yorkshire terrier,U,FALSE,Bronx,,Summer,0.0,Toy Group,
4093,DOG,bull terrier,U,FALSE,Bronx,,Summer,0.03,Terrier Group,
4096,DOG,bull terrier,U,FALSE,Bronx,10456,Summer,0.54,Terrier Group,
4097,DOG,bull terrier,U,FALSE,Bronx,10467,Summer,0.14,Terrier Group,Senior (8+ Years)
4098,DOG,bull terrier,U,FALSE,Bronx,,Summer,0.27,Terrier Group,
4100,DOG,bull terrier,U,FALSE,Bronx,10467,Summer,0.0,Terrier Group,
4101,DOG,shih tzu,U,FALSE,Bronx,10451,Summer,0.34,Toy Group,
4103,DOG,standard schnauzer,U,FALSE,Bronx,10455,Summer,0.52,Working Group,
4104,DOG,bull terrier,F,FALSE,Bronx,10467,Summer,0.02,Terrier Group,Adult (3-7 Years)
4105,DOG,bull terrier,M,FALSE,Bronx,10467,Summer,0.23,Terrier Group,Adult (3-7 Years)
4106,DOG,french bulldog,U,FALSE,Bronx,10458,Summer,0.44,Non-Sporting Group,
4107,DOG,bull terrier,U,FALSE,Bronx,,Summer,0.11,Terrier Group,
4109,DOG,tibetan terrier,M,FALSE,Bronx,10455,Summer,0.42,Non-Sporting Group,Puppy/Young (0-2 Years)
4111,DOG,bull terrier,U,FALSE,Bronx,,Summer,0.13,Terrier Group,
4113,DOG,bull terrier,M,TRUE,Bronx,10471,Summer,0.28,Terrier Group,Adult (3-7 Years)
4114,DOG,pug,M,TRUE,Bronx,10463,Summer,0.37,Toy Group,Puppy/Young (0-2 Years)
4116,DOG,bull terrier,U,FALSE,Bronx,,Summer,0.2,Terrier Group,
4118,DOG,bull terrier,F,FALSE,Bronx,10467,Summer,0.12,Terrier Group,Puppy/Young (0-2 Years)
4121,DOG,bull terrier,U,FALSE,Bronx,10473,Summer,0.19,Terrier Group,
4124,DOG,labrador retriever,F,FALSE,Bronx,10465,Summer,0.68,Sporting Group,
4125,DOG,bull terrier,U,FALSE,Bronx,10459,Summer,0.23,Terrier Group,
4127,DOG,bull terrier,M,FALSE,Bronx,10454,Summer,0.14,Terrier Group,
4128,DOG,australian stumpy tail cattle dog,F,FALSE,Bronx,10451,Summer,0.51,Foundation Stock Service,
4129,DOG,bull terrier,U,FALSE,Bronx,10451,Summer,0.38,Terrier Group,
4130,DOG,bull terrier,U,FALSE,Bronx,,Summer,0.06,Terrier Group,
4131,DOG,chihuahua,M,FALSE,Bronx,10452,Summer,0.29,Toy Group,Adult (3-7 Years)
4132,DOG,bull terrier,U,FALSE,Bronx,10473,Summer,0.18,Terrier Group,
4133,DOG,bull terrier,U,FALSE,Bronx,,Summer,0.08,Terrier Group,
4136,DOG,old english sheepdog,M,FALSE,Bronx,10456,Summer,0.0,Herding Group,
4139,DOG,bull terrier,M,FALSE,Bronx,10457,Summer,0.03,Terrier Group,Adult (3-7 Years)
4141,DOG,french bulldog,M,TRUE,Bronx,10451,Summer,0.62,Non-Sporting Group,Adult (3-7 Years)
4142,DOG,bull terrier,F,FALSE,Bronx,10468,Summer,0.26,Terrier Group,
4143,DOG,bull terrier,U,FALSE,Bronx,10460,Summer,0.14,Terrier Group,
4146,DOG,shih tzu,M,TRUE,Bronx,10452,Summer,0.63,Toy Group,Adult (3-7 Years)
4148,DOG,bull terrier,U,FALSE,Bronx,10453,Summer,0.17,Terrier Group,
4149,DOG,shih tzu,U,FALSE,Bronx,10472,Summer,0.89,Toy Group,
4151,DOG,yorkshire terrier,U,FALSE,Bronx,10475,Summer,0.0,Toy Group,
4152,DOG,shih tzu,U,FALSE,Bronx,10467,Summer,0.36,Toy Group,
4154,DOG,yorkshire terrier,U,FALSE,Bronx,,Summer,0.24,Toy Group,
4158,DOG,chihuahua,M,FALSE,Bronx,10460,Summer,0.01,Toy Group,Puppy/Young (0-2 Years)
4159,DOG,west highland white terrier,M,FALSE,Bronx,10465,Summer,0.08,Terrier Group,Adult (3-7 Years)
4160,DOG,west highland white terrier,M,FALSE,Bronx,10465,Summer,0.38,Terrier Group,Adult (3-7 Years)
4161,DOG,west highland white terrier,M,FALSE,Bronx,10465,Summer,0.39,Terrier Group,Adult (3-7 Years)
4162,DOG,australian stumpy tail cattle dog,U,FALSE,Bronx,10465,Summer,0.65,Foundation Stock Service,
4165,DOG,bull terrier,U,FALSE,Bronx,10456,Summer,0.02,Terrier Group,
4168,DOG,bull terrier,U,FALSE,Bronx,,Summer,0.0,Terrier Group,
4169,DOG,collie,U,FALSE,Bronx,10452,Summer,0.45,Herding Group,
4170,DOG,bull terrier,F,FALSE,Bronx,10463,Summer,0.18,Terrier Group,Puppy/Young (0-2 Years)
4171,DOG,saint bernard,U,FALSE,Bronx,10452,Summer,0.62,Working Group,
4172,DOG,bull terrier,U,FALSE,Bronx,,Summer,0.23,Terrier Group,
4173,DOG,bull terrier,U,FALSE,Bronx,,Summer,0.0,Terrier Group,
4174,DOG,bull terrier,U,FALSE,Bronx,10465,Summer,0.0,Terrier Group,
4176,DOG,bull terrier,M,FALSE,Bronx,10467,Summer,0.03,Terrier Group,Adult (3-7 Years)
4177,DOG,bull terrier,F,FALSE,Bronx,,Summer,0.3,Terrier Group,Senior (8+ Years)
4178,DOG,bull terrier,M,FALSE,Bronx,,Summer,0.29,Terrier Group,
4180,DOG,australian stumpy tail cattle dog,F,FALSE,Bronx,10458,Summer,0.72,Foundation Stock Service,Puppy/Young (0-2 Years)
4181,DOG,australian stumpy tail cattle dog,F,FALSE,Bronx,10458,Summer,0.87,Foundation Stock Service,Puppy/Young (0-2 Years)
4184,DOG,poodle (standard),U,FALSE,Bronx,10474,Summer,0.82,Non-Sporting Group,
4185,DOG,boston terrier,F,FALSE,Bronx,10465,Summer,0.78,Non-Sporting Group,Adult (3-7 Years)
4186,DOG,shih tzu,U,FALSE,Bronx,,Summer,0.7,Toy Group,
4187,DOG,bull terrier,U,FALSE,Bronx,10466,Summer,0.43,Terrier Group,
4191,DOG,chihuahua,M,FALSE,Bronx,10466,Fall,0.34,Toy Group,Puppy/Young (0-2 Years)
4197,DOG,bull terrier,U,FALSE,Bronx,10472,Fall,0.29,Terrier Group,
4198,DOG,bull terrier,U,FALSE,Bronx,,Fall,0.5,Terrier Group,
4203,DOG,chihuahua,M,FALSE,Bronx,10467,Fall,0.63,Toy Group,Puppy/Young (0-2 Years)
4204,DOG,poodle (toy),U,FALSE,Bronx,10472,Fall,0.97,Toy Group,
4205,DOG,bull terrier,U,FALSE,Bronx,10460,Fall,0.49,Terrier Group,
4206,DOG,bull terrier,U,FALSE,Bronx,10460,Fall,0.22,Terrier Group,
4207,DOG,bull terrier,U,FALSE,Bronx,10460,Fall,0.2,Terrier Group,
4208,DOG,bull terrier,U,FALSE,Bronx,10454,Fall,0.34,Terrier Group,
4209,DOG,yorkshire terrier,U,FALSE,Bronx,10467,Fall,0.04,Toy Group,
4212,DOG,bull terrier,M,FALSE,Bronx,10453,Fall,0.26,Terrier Group,
4213,DOG,bull terrier,U,FALSE,Bronx,10467,Fall,0.28,Terrier Group,
4215,DOG,shih tzu,F,FALSE,Bronx,10457,Fall,0.62,Toy Group,Senior (8+ Years)
4218,DOG,american staffordshire terrier,F,FALSE,Bronx,10469,Fall,0.73,Terrier Group,Adult (3-7 Years)
4219,DOG,bichon frise,M,TRUE,Bronx,10465,Fall,0.35,Non-Sporting Group,Adult (3-7 Years)
4225,DOG,bull terrier,M,FALSE,Bronx,10474,Fall,0.44,Terrier Group,
4227,DOG,bull terrier,U,FALSE,Bronx,10472,Fall,0.59,Terrier Group,
4228,DOG,airedale terrier,U,FALSE,Bronx,10455,Fall,0.77,Terrier Group,
4230,DOG,german shepherd dog,U,FALSE,Bronx,10467,Fall,0.73,Herding Group,
4231,DOG,bull terrier,U,FALSE,Bronx,10469,Summer,0.0,Terrier Group,
4232,DOG,bull terrier,U,FALSE,Bronx,10461,Fall,0.4,Terrier Group,
4233,DOG,bull terrier,F,FALSE,Bronx,10469,Fall,0.73,Terrier Group,Puppy/Young (0-2 Years)
4234,DOG,bull terrier,U,FALSE,Bronx,10469,Fall,0.0,Terrier Group,
4236,DOG,chow chow,M,FALSE,Bronx,10472,Fall,0.12,Non-Sporting Group,Puppy/Young (0-2 Years)
4237,DOG,labrador retriever,U,FALSE,Bronx,,Fall,0.98,Sporting Group,
4238,DOG,siberian husky,U,FALSE,Bronx,10465,Fall,0.34,Working Group,
4239,DOG,bull terrier,U,FALSE,Bronx,10458,Fall,0.36,Terrier Group,
4240,DOG,german shepherd dog,F,FALSE,Bronx,10465,Fall,1.0,Herding Group,
4242,DOG,bull terrier,U,FALSE,Bronx,10466,Fall,0.27,Terrier Group,
4243,DOG,bull terrier,U,FALSE,Bronx,10472,Fall,0.13,Terrier Group,
4244,DOG,pomeranian,M,FALSE,Bronx,10467,Fall,0.35,Toy Group,Adult (3-7 Years)
4246,DOG,pug,M,FALSE,Bronx,10468,Fall,0.23,Toy Group,Puppy/Young (0-2 Years)
4247,DOG,bull terrier,U,FALSE,Bronx,10467,Fall,0.28,Terrier Group,
4252,DOG,yorkshire terrier,U,FALSE,Bronx,10468,Fall,0.26,Toy Group,
4253,DOG,shih tzu,F,FALSE,Bronx,10458,Fall,0.96,Toy Group,Adult (3-7 Years)
4262,DOG,bull terrier,U,FALSE,Bronx,10463,Fall,0.55,Terrier Group,
4264,DOG,bull terrier,M,FALSE,Bronx,10465,Fall,0.53,Terrier Group,Puppy/Young (0-2 Years)
4265,DOG,shih tzu,M,FALSE,Bronx,10495,Fall,0.52,Toy Group,Adult (3-7 Years)
4266,DOG,bull terrier,M,FALSE,Bronx,10472,Fall,0.0,Terrier Group,
4267,DOG,pomeranian,U,FALSE,Bronx,10452,Fall,0.68,Toy Group,
